tmID_raw  tmID  franchID  confID  year  arena  name  o_fgm  o_fga  o_ftm  o_fta  o_3pm  o_oreb  o_dreb  o_reb  o_asts  o_pf  o_stl  o_to  o_blk  o_pts  prev_d_fga  prev_d_ftm  prev_d_3pm  prev_d_3pa  prev_d_oreb  prev_d_dreb  prev_d_asts  prev_d_pf  prev_d_stl  prev_d_to  prev_d_blk  prev_d_pts  roll3_d_fga  roll3_d_ftm  roll3_d_3pm  roll3_d_3pa  roll3_d_oreb  roll3_d_dreb  roll3_d_asts  roll3_d_pf  roll3_d_stl  roll3_d_to  roll3_d_blk  roll3_d_pts
     PHO    13        12       1     5     20    13    826   1922    456    598    192     264     652    916     501   748    282   464    137   2300      1867.0       466.0       136.0       371.0        303.0        811.0        509.0      667.0       275.0      610.0       146.0      2270.0  1876.333333   454.666667   142.666667   383.333333    315.000000    733.666667    521.666667  623.333333   275.333333  539.333333   133.333333  2243.333333
     PHO    13        12       1     6     20    13    826   1994    531    693    178     342     720   1062     549   697    243   517    179   2361      1845.0       534.0       133.0       348.0        309.0        711.0        456.0      660.0       226.0      536.0       137.0      2235.0  1860.666667   478.666667   141.333333   369.000000    307.000000    738.000000    499.000000  642.333333   256.333333  545.666667   136.666667  2265.333333
     PHO    13        12       1     7     20    13   1079   2434    537    684    265     334     811   1145     640   741    275   442    127   2960      1993.0       523.0       121.0       332.0        319.0        705.0        470.0      672.0       265.0      483.0       112.0      2354.0  1901.666667   507.666667   130.000000   350.333333    310.333333    742.333333    478.333333  666.333333   255.333333  543.000000   131.666667  2286.333333
     PHO    13        12       1     8     20    13   1063   2419    616    754    283     279     873   1152     683   658    285   486    159   3025      2360.0       630.0       203.0       618.0        408.0        875.0        578.0      669.0       231.0      537.0       126.0      2879.0  2066.000000   562.333333   152.333333   432.666667    345.333333    763.666667    501.333333  667.000000   240.666667  518.666667   125.000000  2489.333333
     PHO    13        12       1     9     20    13   1069   2485    642    773    230     375     851   1226     560   794    232   489    156   3010      2526.0       570.0       290.0       762.0        445.0        945.0        628.0      684.0       244.0      595.0       109.0      2904.0  2293.000000   574.333333   204.666667   570.666667    390.666667    841.666667    558.666667  675.000000   246.666667  538.333333   115.666667  2712.333333
     POR    14        13       1     1     13    14    761   1828    488    697    145     309     627    936     480   761    265   593     93   2155         NaN         NaN         NaN         NaN          NaN          NaN          NaN        NaN         NaN        NaN         NaN         NaN          NaN          NaN          NaN          NaN           NaN           NaN           NaN         NaN          NaN         NaN          NaN          NaN
     POR    14        13       1     2     13    14    733   1891    450    612    172     300     696    996     451   633    244   500    106   2088      1847.0       577.0       150.0       447.0        307.0        646.0        487.0      729.0       277.0      531.0       130.0      2303.0  1847.000000   577.000000   150.000000   447.000000    307.000000    646.000000    487.000000  729.000000   277.000000  531.000000   130.000000  2303.000000
     POR    14        13       1     3     13    14    829   1951    410    564    127     307     641    948     492   623    239   493    120   2195      1944.0       461.0       159.0       410.0        343.0        763.0        501.0      643.0       293.0      474.0       144.0      2202.0  1895.500000   519.000000   154.500000   428.500000    325.000000    704.500000    494.000000  686.000000   285.000000  502.500000   137.000000  2252.500000
     SAC    15        14       1     1      0    15    876   1993    449    650    142     388     650   1038     567   571    332   458    157   2343         NaN         NaN         NaN         NaN          NaN          NaN          NaN        NaN         NaN        NaN         NaN         NaN          NaN          NaN          NaN          NaN           NaN           NaN           NaN         NaN          NaN         NaN          NaN          NaN
     SAC    15        14       1     2      0    15    837   1974    457    618    163     374     723   1097     558   588    276   494    158   2294      1918.0       410.0       144.0       418.0        320.0        631.0        503.0      600.0       226.0      524.0       116.0      2176.0  1918.000000   410.000000   144.000000   418.000000    320.000000    631.000000    503.000000  600.000000   226.000000  524.000000   116.000000  2176.000000
     SAC    15        14       1     3      0    15    780   1945    494    653    112     301     648    949     500   675    247   456    109   2166      2003.0       415.0       116.0       400.0        343.0        662.0        496.0      616.0       261.0      481.0       143.0      2139.0  1960.500000   412.500000   130.000000   409.000000    331.500000    646.500000    499.500000  608.000000   243.500000  502.500000   129.500000  2157.500000
     SAC    15        14       1     4      0    15    862   2107    425    626    150     349     718   1067     568   641    297   461    122   2299      1944.0       515.0       149.0       453.0        352.0        723.0        493.0      633.0       233.0      496.0       128.0      2294.0  1955.000000   446.666667   136.333333   423.666667    338.333333    672.000000    497.333333  616.333333   240.000000  500.333333   129.000000  2203.000000
     SAC    15        14       1     5      0    15    874   2072    435    604    129     389     635   1024     519   641    314   485    118   2312      1991.0       435.0       149.0       467.0        345.0        751.0        516.0      640.0       224.0      576.0       141.0      2216.0  1979.333333   455.000000   138.000000   440.000000    346.666667    712.000000    501.666667  629.666667   239.333333  517.666667   137.333333  2216.333333
     SAC    15        14       1     6      0    15    853   1986    494    721    129     369     674   1043     527   684    304   500    108   2329      1872.0       474.0       161.0       458.0        310.0        676.0        513.0      646.0       241.0      593.0       117.0      2241.0  1935.666667   474.666667   153.000000   459.333333    335.666667    716.666667    507.333333  639.666667   232.666667  555.000000   128.666667  2250.333333
     SAC    15        14       1     7      0    15    919   2190    542    741    157     418     720   1138     509   670    330   542     88   2537      1823.0       478.0       113.0       376.0        273.0        694.0        463.0      723.0       235.0      622.0       132.0      2093.0  1895.333333   462.333333   141.000000   433.666667    309.333333    707.000000    497.333333  669.666667   233.333333  597.000000   130.000000  2183.333333
     SAC    15        14       1     8      0    15    901   2214    572    745    153     452     723   1175     537   642    325   611    101   2527      2021.0       504.0       156.0       507.0        294.0        725.0        507.0      687.0       244.0      633.0       143.0      2404.0  1905.333333   485.333333   143.333333   447.000000    292.333333    698.333333    494.333333  685.333333   240.000000  616.000000   130.666667  2246.000000
     SAC    15        14       1     9      0    15    883   2159    611    816    168     388     721   1109     473   690    319   586     77   2545      2081.0       512.0       186.0       547.0        308.0        718.0        542.0      689.0       274.0      649.0       141.0      2480.0  1975.000000   498.000000   151.666667   476.666667    291.666667    712.333333    504.000000  699.666667   251.000000  634.666667   138.666667  2325.666667
     SAS    16        15       1     4      1    16    792   2068    538    736     93     350     795   1145     428   728    187   513    167   2215         NaN         NaN         NaN         NaN          NaN          NaN          NaN        NaN         NaN        NaN         NaN         NaN          NaN          NaN          NaN          NaN           NaN           NaN           NaN         NaN          NaN         NaN          NaN          NaN
     SAS    16        15       1     5      1    16    812   1940    488    628     79     302     701   1003     493   628    272   513    106   2191      2176.0       544.0       149.0       482.0        389.0        783.0        530.0      669.0       275.0      424.0       140.0      2427.0  2176.000000   544.000000   149.000000   482.000000    389.000000    783.000000    530.000000  669.000000   275.000000  424.000000   140.000000  2427.000000
     SAS    16        15       1     6      1    16    764   1833    503    652    110     256     690    946     433   650    195   535     90   2141      2003.0       416.0       172.0       469.0        324.0        710.0        575.0      624.0       280.0      492.0       129.0      2364.0  2089.500000   480.000000   160.500000   475.500000    356.500000    746.500000    552.500000  646.500000   277.500000  458.000000   134.500000  2395.500000
     SAS    16        15       1     7      1    16    915   2255    504    672    189     354     814   1168     540   610    246   488     83   2523      2059.0       463.0       142.0       408.0        351.0        704.0        563.0      685.0       283.0      429.0       148.0      2401.0  2079.333333   474.333333   154.333333   453.000000    354.666667    732.333333    556.000000  659.333333   279.333333  448.333333   139.000000  2397.333333
     SAS    16        15       1     8      1    16    923   2176    464    577    207     323     764   1087     567   653    283   558    130   2517      2262.0       490.0       165.0       459.0        372.0        865.0        560.0      641.0       254.0      480.0       129.0      2603.0  2108.000000   456.333333   159.666667   445.333333    349.000000    759.666667    566.000000  650.000000   272.333333  467.000000   135.333333  2456.000000
     SAS    16        15       1     9      1    16    901   2080    561    694    183     246     847   1093     601   602    272   525    150   2546      2139.0       529.0       147.0       454.0        361.0        776.0        516.0      619.0       257.0      583.0       137.0      2484.0  2153.333333   494.000000   151.333333   440.333333    361.333333    781.666667    546.333333  648.333333   264.666667  497.333333   138.000000  2496.000000
     SEA    17        16       1     1      8    17    667   1740    379    561    109     256     537    793     390   648    255   525     93   1822         NaN         NaN         NaN         NaN          NaN          NaN          NaN        NaN         NaN        NaN         NaN         NaN          NaN          NaN          NaN          NaN           NaN           NaN           NaN         NaN          NaN         NaN          NaN          NaN
     SEA    17        16       1     2      8    17    689   1821    415    606    128     306     585    891     412   605    273   431    127   1921      1721.0       498.0       117.0       334.0        288.0        721.0        506.0      618.0       284.0      529.0       123.0      2171.0  1721.000000   498.000000   117.000000   334.000000    288.000000    721.000000    506.000000  618.000000   284.000000  529.000000   123.000000  2171.000000
     SEA    17        16       1     3      8    17    794   1948    418    543    182     362     633    995     514   623    282   477    151   2188      1750.0       417.0       125.0       325.0        296.0        756.0        492.0      588.0       228.0      519.0       127.0      2048.0  1735.500000   457.500000   121.000000   329.500000    292.000000    738.500000    499.000000  603.000000   256.000000  524.000000   125.000000  2109.500000
     SEA    17        16       1     4      8    17    890   2045    442    567    166     342     732   1074     548   644    232   465    138   2388      1818.0       435.0       102.0       342.0        307.0        662.0        488.0      563.0       254.0      531.0       125.0      2103.0  1763.000000   450.000000   114.666667   333.666667    297.000000    713.000000    495.333333  589.666667   255.333333  526.333333   125.000000  2107.333333
     SEA    17        16       1     5      8    17    873   2025    524    676    167     350     709   1059     552   665    302   499    131   2437      2039.0       441.0       145.0       437.0        352.0        689.0        456.0      570.0       245.0      459.0       104.0      2274.0  1869.000000   431.000000   124.000000   368.000000    318.333333    702.333333    478.666667  573.666667   242.333333  503.000000   118.666667  2141.666667
     SEA    17        16       1     6      8    17    906   2066    544    688    142     323     776   1099     520   657    201   516    158   2498      1989.0       423.0       139.0       391.0        303.0        679.0        507.0      678.0       252.0      527.0       137.0      2264.0  1948.666667   433.000000   128.666667   390.000000    320.666667    676.666667    483.666667  603.666667   250.333333  505.666667   122.000000  2213.666667
     SEA    17        16       1     7      8    17    961   2124    562    712    160     327     821   1148     514   682    232   570    127   2644      2163.0       490.0       133.0       419.0        334.0        686.0        568.0      691.0       267.0      438.0       154.0      2407.0  2063.666667   451.333333   139.000000   415.666667    329.666667    684.666667    510.333333  646.333333   254.666667  474.666667   131.666667  2315.000000
     SEA    17        16       1     8      8    17    964   2210    582    715    224     344     820   1164     533   620    242   533    151   2734      2218.0       531.0       164.0       484.0        322.0        709.0        520.0      683.0       297.0      485.0       115.0      2575.0  2123.333333   481.333333   145.333333   431.333333    319.666667    691.333333    531.666667  684.000000   272.000000  483.333333   135.333333  2415.333333
     SEA    17        16       1     9      8    17    899   2112    552    728    143     340     822   1162     530   684    269   526    140   2493      2321.0       478.0       195.0       528.0        333.0        761.0        591.0      642.0       272.0      495.0       112.0      2647.0  2234.000000   499.666667   164.000000   477.000000    329.666667    718.666667    559.666667  672.000000   278.666667  472.666667   127.000000  2543.000000
     UTA    18        15       1     1      7    18    858   1896    609    790     88     348     732   1080     522   698    214   544    157   2413         NaN         NaN         NaN         NaN          NaN          NaN          NaN        NaN         NaN        NaN         NaN         NaN          NaN          NaN          NaN          NaN           NaN           NaN           NaN         NaN          NaN         NaN          NaN          NaN
     UTA    18        15       1     2      7    18    811   1849    507    675     78     295     775   1070     524   622    202   493    156   2207      1964.0       531.0       156.0       448.0        313.0        598.0        503.0      702.0       301.0      437.0       112.0      2407.0  1964.000000   531.000000   156.000000   448.000000    313.000000    598.000000    503.000000  702.000000   301.000000  437.000000   112.000000  2407.000000
     UTA    18        15       1     3      7    18    843   1911    643    844     89     347     721   1068     478   665    228   522    178   2418      1976.0       489.0       125.0       429.0        344.0        630.0        478.0      645.0       275.0      390.0       148.0      2192.0  1970.000000   510.000000   140.500000   438.500000    328.500000    614.000000    490.500000  673.500000   288.000000  413.500000   130.000000  2299.500000
     WAS    19        17       0     1     21    19    832   1813    403    578    109     300     646    946     521   597    245   506    126   2176         NaN         NaN         NaN         NaN          NaN          NaN          NaN        NaN         NaN        NaN         NaN         NaN          NaN          NaN          NaN          NaN           NaN           NaN           NaN         NaN          NaN         NaN          NaN          NaN
     WAS    19        17       0     2     21    19    739   1915    333    504    117     356     699   1055     424   537    257   495    127   1928      1875.0       382.0       149.0       397.0        299.0        612.0        513.0      595.0       261.0      456.0       102.0      2221.0  1875.000000   382.000000   149.000000   397.000000    299.000000    612.000000    513.000000  595.000000   261.000000  456.000000   102.000000  2221.000000
     WAS    19        17       0     3     21    19    806   1910    359    478    164     330     708   1038     516   583    221   455     94   2135      1945.0       347.0       146.0       408.0        331.0        737.0        487.0      543.0       261.0      454.0       103.0      2075.0  1910.000000   364.500000   147.500000   402.500000    315.000000    674.500000    500.000000  569.000000   261.000000  455.000000   102.500000  2148.000000
     WAS    19        17       0     4     21    19    896   2191    381    507    157     382     703   1085     568   676    213   462     99   2330      1903.0       397.0       147.0       446.0        309.0        680.0        442.0      570.0       237.0      441.0       101.0      2116.0  1907.666667   375.333333   147.333333   417.000000    313.000000    676.333333    480.666667  569.333333   253.000000  450.333333   102.000000  2137.333333
     WAS    19        17       0     5     21    19    873   2088    474    661    105     337     726   1063     467   652    255   424    128   2325      2033.0       509.0       171.0       482.0        334.0        781.0        591.0      565.0       251.0      468.0       119.0      2498.0  1960.333333   417.666667   154.666667   445.333333    324.666667    732.666667    506.666667  559.333333   249.666667  454.333333   107.666667  2229.666667
     WAS    19        17       0     6     21    19    847   1968    388    546    181     266     677    943     517   697    260   435     76   2263      2013.0       510.0       146.0       425.0        336.0        770.0        534.0      627.0       237.0      492.0       111.0      2384.0  1983.000000   472.000000   154.666667   451.000000    326.333333    743.666667    522.333333  587.333333   241.666667  467.000000   110.333333  2332.666667
     WAS    19        17       0     7     21    19   1016   2199    528    715    187     330     770   1100     576   784    306   541    113   2747      1872.0       489.0       150.0       433.0        267.0        757.0        545.0      638.0       205.0      504.0       108.0      2305.0  1972.666667   502.666667   155.666667   446.666667    312.333333    769.333333    556.666667  610.000000   231.000000  488.000000   112.666667  2395.666667
     WAS    19        17       0     8     21    19    877   2170    668    839    163     335     783   1118     472   763    282   571    133   2585      2102.0       635.0       204.0       553.0        321.0        720.0        583.0      687.0       252.0      573.0        89.0      2657.0  1995.666667   544.666667   166.666667   470.333333    308.000000    749.000000    554.000000  650.666667   231.333333  523.000000   102.666667  2448.666667
     WAS    19        17       0     9     21    19    885   2131    435    659    163     362     770   1132     483   757    241   637     93   2368      2216.0       616.0       175.0       520.0        383.0        825.0        549.0      762.0       256.0      579.0       103.0      2639.0  2063.333333   580.000000   176.333333   502.000000    323.666667    767.333333    559.000000  695.666667   237.666667  552.000000   100.000000  2533.666667
