playerID_raw  career_year  playerID  tmID  age  age_sq  pos  college  height  weight  prev_minutes  prev_points  prev_oRebounds  prev_dRebounds  prev_assists  prev_steals  prev_blocks  prev_turnovers  prev_PF  prev_fgAttempted  prev_fgMade  prev_ftAttempted  prev_ftMade  prev_threeMade  roll3_minutes  roll3_points  roll3_oRebounds  roll3_dRebounds  roll3_assists  roll3_steals  roll3_blocks  roll3_turnovers  roll3_PF  roll3_fgAttempted  roll3_fgMade  roll3_ftAttempted  roll3_ftMade  roll3_threeMade
  feastal01w            0        63     5 48.0  2304.0    3       26    71.0   168.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  feastal01w            1        63     0 49.0  2401.0    3       26    71.0   168.0         469.0        202.0            36.0            49.0          33.0         23.0          2.0            35.0     47.0             167.0         60.0              72.0         60.0            22.0          469.0         202.0             36.0             49.0           33.0          23.0           2.0             35.0      47.0              167.0          60.0               72.0          60.0             22.0
  ferdima01w            0        64    14 47.0  2209.0    6       34    69.0   153.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  ferrama01w            0        65     8  NaN     NaN    0        0     NaN     NaN           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  figgsuk01w            0        66     5 47.0  2209.0    6       58    69.0   142.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  figgsuk01w            1        66     5 48.0  2304.0    6       58    69.0   142.0         803.0        215.0            14.0            41.0         127.0         21.0          3.0            43.0     53.0             153.0         66.0              65.0         54.0            29.0          803.0         215.0             14.0             41.0          127.0          21.0           3.0             43.0      53.0              153.0          66.0               65.0          54.0             29.0
  firsool01w            0        67     8 48.0  2304.0    1       32    78.0   215.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  floremi01w            0        68     6 47.0  2209.0    6       68    66.0   125.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  folklkr01w            0        69     7 49.0  2401.0    3       68    74.0   190.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  folklkr01w            1        69    11 50.0  2500.0    3       68    74.0   190.0         845.0        242.0            38.0           116.0          67.0         23.0         22.0            50.0     80.0             191.0         86.0              94.0         66.0             4.0          845.0         242.0             38.0            116.0           67.0          23.0          22.0             50.0      80.0              191.0          86.0               94.0          66.0              4.0
   fordki01w            0        70     6 49.0  2401.0    7       25    70.0   153.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
   fordki01w            1        70     6 50.0  2500.0    7       25    70.0   153.0         424.0        104.0            32.0            30.0          21.0         32.0          1.0            27.0     65.0             108.0         33.0              63.0         37.0             1.0          424.0         104.0             32.0             30.0           21.0          32.0           1.0             27.0      65.0              108.0          33.0               63.0          37.0              1.0
   fordst01w            0        71     8 56.0  3136.0    3       24    74.0   185.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  francde01w            0        72     8 49.0  2401.0    3       30    70.0   193.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  fresest01w            0        73    14 48.0  2304.0    6       30    68.0   126.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  frettla01w            0        74     5 49.0  2401.0    3       24    75.0   170.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  frettla01w            1        74    12 50.0  2500.0    3       24    75.0   170.0         187.0         40.0             8.0            16.0           6.0          7.0          6.0            13.0     10.0              51.0         14.0              16.0         12.0             0.0          187.0          40.0              8.0             16.0            6.0           7.0           6.0             13.0      10.0               51.0          14.0               16.0          12.0              0.0
  gaithka01w            0        75     4 49.0  2401.0    1       51    75.0   170.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  gaithka01w            1        75    14 49.0  2401.0    1       51    75.0   170.0          24.0          6.0             1.0             2.0           1.0          0.0          1.0             1.0      2.0               8.0          3.0               0.0          0.0             0.0           24.0           6.0              1.0              2.0            1.0           0.0           1.0              1.0       2.0                8.0           3.0                0.0           0.0              0.0
  garnean01w            0        76    13 45.0  2025.0    4       56    75.0   160.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  gaydeco01w            0        77     9 53.0  2809.0    6       34    69.0   150.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  gibsoke01w            0        78     3 48.0  2304.0    5       37    70.0   136.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  gibsoke01w            1        78     3 49.0  2401.0    5       37    70.0   136.0          76.0         24.0             4.0             8.0           2.0          1.0          0.0             4.0     11.0              19.0          7.0               8.0          7.0             3.0           76.0          24.0              4.0              8.0            2.0           1.0           0.0              4.0      11.0               19.0           7.0                8.0           7.0              3.0
  gilloje01w            0        79    10 60.0  3600.0    4       42    75.0   180.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  gilloje01w            1        79    10 61.0  3721.0    4       42    75.0   180.0         826.0        376.0            31.0            85.0          45.0         21.0         29.0            59.0     91.0             316.0        139.0             106.0         79.0            19.0          826.0         376.0             31.0             85.0           45.0          21.0          29.0             59.0      91.0              316.0         139.0              106.0          79.0             19.0
  gilmous01w            0        80     4 46.0  2116.0    6       60    71.0   158.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  goodsad01w            0        81    14 58.0  3364.0    3       53    72.0   165.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  goodsad01w            1        81    14 59.0  3481.0    3       53    72.0   165.0         929.0        498.0            69.0            95.0          69.0         41.0          7.0            81.0     67.0             415.0        199.0             134.0         92.0             8.0          929.0         498.0             69.0             95.0           69.0          41.0           7.0             81.0      67.0              415.0         199.0              134.0          92.0              8.0
  grginve01w            0        82     5  NaN     NaN    0        0     NaN     NaN           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  grginve01w            1        82     5  NaN     NaN    0        0     NaN     NaN         183.0         49.0             9.0            14.0          12.0          3.0          1.0            14.0     17.0              62.0         17.0              23.0         14.0             1.0          183.0          49.0              9.0             14.0           12.0           3.0           1.0             14.0      17.0               62.0          17.0               23.0          14.0              1.0
  griffyo01w            0        83    12 54.0  2916.0    2       20    75.0   188.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  griffyo01w            1        83    12 55.0  3025.0    2       20    75.0   188.0        1026.0        523.0           148.0           183.0          47.0         83.0         61.0            82.0    110.0             361.0        193.0             194.0        137.0             0.0         1026.0         523.0            148.0            183.0           47.0          83.0          61.0             82.0     110.0              361.0         193.0              194.0         137.0              0.0
  groomla01w            0        84    12 54.0  2916.0    7       24    70.0   160.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  groomla01w            1        84    12 55.0  3025.0    7       24    70.0   160.0         401.0        124.0            27.0            17.0          13.0         10.0          3.0            21.0     27.0              88.0         39.0              61.0         46.0             0.0          401.0         124.0             27.0             17.0           13.0          10.0           3.0             21.0      27.0               88.0          39.0               61.0          46.0              0.0
  grubigo01w            0        85     4  NaN     NaN    0        0     NaN     NaN           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  grubigo01w            1        85     4  NaN     NaN    0        0     NaN     NaN         720.0        239.0            20.0            56.0          63.0         31.0          0.0            60.0     47.0             239.0         90.0              40.0         31.0            28.0          720.0         239.0             20.0             56.0           63.0          31.0           0.0             60.0      47.0              239.0          90.0               40.0          31.0             28.0
   hallvi01w            0        86     1 55.0  3025.0    3       70    73.0   180.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
   hallvi01w            1        86     1 56.0  3136.0    3       70    73.0   180.0         577.0        150.0            24.0            68.0          24.0         17.0          8.0            25.0     60.0             158.0         59.0              34.0         22.0            10.0          577.0         150.0             24.0             68.0           24.0          17.0           8.0             25.0      60.0              158.0          59.0               34.0          22.0             10.0
   hallvi01w            2        86     4 56.0  3136.0    3       70    73.0   180.0         225.0         65.0            10.0            23.0           9.0          1.0          5.0            11.0     22.0              66.0         27.0               8.0          4.0             7.0          401.0         107.5             17.0             45.5           16.5           9.0           6.5             18.0      41.0              112.0          43.0               21.0          13.0              8.5
  hammobe01w            0        87     8 47.0  2209.0    6       12    66.0   136.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  hammobe01w            1        87     8 48.0  2304.0    6       12    66.0   136.0         835.0        351.0            19.0            45.0          58.0         29.0          1.0            62.0     55.0             252.0        119.0              69.0         61.0            52.0          835.0         351.0             19.0             45.0           58.0          29.0           1.0             62.0      55.0              252.0         119.0               69.0          61.0             52.0
  hamzoro01w            0        88     9  NaN     NaN    0        0     NaN     NaN           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  harrido01w            0        89     4 58.0  3364.0    3       53    75.0   190.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  harrili01w            0        90    10 53.0  2809.0    3       69    73.0   164.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  harrili01w            1        90    10 54.0  2916.0    3       69    73.0   164.0         750.0        200.0            38.0            83.0          36.0         30.0          4.0            22.0     62.0             154.0         81.0              37.0         30.0             8.0          750.0         200.0             38.0             83.0           36.0          30.0           4.0             22.0      62.0              154.0          81.0               37.0          30.0              8.0
  harrokr01w            0        91     7  NaN     NaN    0        0     NaN     NaN           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
   headde01w            0        92    10 54.0  2916.0    6       69    70.0   160.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  hendene01w            0        93     3 52.0  2704.0    6       70    68.0   144.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  henniso01w            0        94    13 55.0  3025.0    6       68    67.0   143.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  henniso01w            1        94    13 56.0  3136.0    6       68    67.0   143.0         980.0        168.0            22.0            64.0          79.0         61.0          3.0            54.0     73.0             151.0         53.0              61.0         37.0            25.0          980.0         168.0             22.0             64.0           79.0          61.0           3.0             54.0      73.0              151.0          53.0               61.0          37.0             25.0
  herriam01w            0        95    14 47.0  2209.0    1       29    76.0   189.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  herriam01w            1        95    14 48.0  2304.0    1       29    76.0   189.0         341.0         91.0            26.0            33.0          20.0          7.0          5.0            29.0     41.0              75.0         36.0              31.0         19.0             0.0          341.0          91.0             26.0             33.0           20.0           7.0           5.0             29.0      41.0               75.0          36.0               31.0          19.0              0.0
  hibbeka01w            0        96    13 47.0  2209.0    7       34    70.0   140.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  hicksje01w            0        97     9 53.0  2809.0    4       37    76.0   188.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  hicksje01w            1        97     9 54.0  2916.0    4       37    76.0   188.0         157.0         38.0            13.0            13.0           4.0          2.0          7.0            17.0     33.0              23.0         10.0              29.0         18.0             0.0          157.0          38.0             13.0             13.0            4.0           2.0           7.0             17.0      33.0               23.0          10.0               29.0          18.0              0.0
   hillec01w            0        98     0 53.0  2809.0    6       50    67.0   173.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
   hillec01w            1        98    10 54.0  2916.0    6       50    67.0   173.0         213.0         39.0             8.0            15.0          14.0          5.0          1.0            25.0     33.0              56.0         16.0               5.0          2.0             5.0          213.0          39.0              8.0             15.0           14.0           5.0           1.0             25.0      33.0               56.0          16.0                5.0           2.0              5.0
  hledeko01w            0        99    14 49.0  2401.0    6       17    69.0   150.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  hledeko01w            1        99    14 50.0  2500.0    6       17    69.0   150.0         867.0        312.0            25.0            68.0          92.0         38.0          4.0            76.0     84.0             260.0        118.0              70.0         51.0            25.0          867.0         312.0             25.0             68.0           92.0          38.0           4.0             76.0      84.0              260.0         118.0               70.0          51.0             25.0
  holdsch01w            0       100    15 47.0  2209.0    3       69    74.0   172.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  holdsch01w            1       100    15 48.0  2304.0    3       69    74.0   172.0        1131.0        561.0            57.0           183.0          80.0         47.0         18.0            93.0     74.0             499.0        232.0             128.0         87.0            10.0         1131.0         561.0             57.0            183.0           80.0          47.0          18.0             93.0      74.0              499.0         232.0              128.0          87.0             10.0
  hollake01w            0       101    12 50.0  2500.0    6       24    68.0   129.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  hollake01w            1       101    12 51.0  2601.0    6       24    68.0   129.0         934.0        312.0            28.0            42.0          81.0         43.0          5.0            74.0     63.0             253.0        111.0              66.0         46.0            44.0          934.0         312.0             28.0             42.0           81.0          43.0           5.0             74.0      63.0              253.0         111.0               66.0          46.0             44.0
  holmejo01w            0       102     2 55.0  3025.0    3       58    70.0   150.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
   hopeky01w            0       103    14 47.0  2209.0    1       39    74.0   165.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  ivanyda01w            0       104    14 48.0  2304.0    6       21    70.0   135.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
   iveyni01w            0       105     4 48.0  2304.0    6       51    67.0   149.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  jacksla01w            0       106    13  NaN     NaN    0        0     NaN     NaN           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  jacksta01w            0       107     3 62.0  3844.0    4       19    75.0   179.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  jacksta01w            1       107     3 63.0  3969.0    4       19    75.0   179.0         339.0         76.0            18.0            43.0          11.0         12.0          9.0            24.0     62.0              61.0         35.0              11.0          6.0             0.0          339.0          76.0             18.0             43.0           11.0          12.0           9.0             24.0      62.0               61.0          35.0               11.0           6.0              0.0
  jacksta02w            0       108     2 46.0  2116.0    6       35    66.0   118.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  jacksta02w            1       108    11 47.0  2209.0    6       35    66.0   118.0         267.0        116.0             8.0            17.0          36.0         22.0          0.0            21.0     30.0             106.0         41.0              35.0         26.0             8.0          267.0         116.0              8.0             17.0           36.0          22.0           0.0             21.0      30.0              106.0          41.0               35.0          26.0              8.0
  johnsad01w            0       109     9 50.0  2500.0    6       52    70.0   154.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  johnsja01w            0       110     9 46.0  2116.0    3       31    72.0   201.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  johnsla01w            0       111    14 49.0  2401.0    3       38    73.0   150.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  johnsla01w            1       111    14 50.0  2500.0    3       38    73.0   150.0         481.0        144.0            14.0            38.0          26.0         12.0          2.0            34.0     65.0             129.0         52.0              43.0         28.0            12.0          481.0         144.0             14.0             38.0           26.0          12.0           2.0             34.0      65.0              129.0          52.0               43.0          28.0             12.0
  johnsni01w            0       112     0 51.0  2601.0    6        2    69.0   146.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  johnspo01w            0       113     1 49.0  2401.0    1       40    75.0   165.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  johnspo01w            1       113     1 50.0  2500.0    1       40    75.0   165.0          57.0         17.0             7.0             7.0           2.0          0.0          1.0             8.0      9.0              10.0          5.0              12.0          7.0             0.0           57.0          17.0              7.0              7.0            2.0           0.0           1.0              8.0       9.0               10.0           5.0               12.0           7.0              0.0
  johnssh01w            0       114     9 50.0  2500.0    6       63    67.0   152.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  johnssh01w            1       114     9 51.0  2601.0    6       63    67.0   152.0        1126.0        381.0            53.0           102.0         169.0         58.0          7.0           102.0     83.0             309.0        122.0             144.0        107.0            30.0         1126.0         381.0             53.0            102.0          169.0          58.0           7.0            102.0      83.0              309.0         122.0              144.0         107.0             30.0
  johnsti01w            0       115     3 49.0  2401.0    1       69    76.0   240.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  johnsti01w            1       115     3 50.0  2500.0    1       69    76.0   240.0         687.0        131.0            59.0            88.0          10.0         10.0         16.0            17.0     86.0             100.0         48.0              50.0         35.0             0.0          687.0         131.0             59.0             88.0           10.0          10.0          16.0             17.0      86.0              100.0          48.0               50.0          35.0              0.0
  johnsvi01w            0       116     8 52.0  2704.0    7       35    69.0   150.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  johnsvi01w            1       116     8 53.0  2809.0    7       35    69.0   150.0        1023.0        380.0            40.0            97.0          77.0         22.0          5.0            57.0     48.0             324.0        143.0              76.0         67.0            27.0         1023.0         380.0             40.0             97.0           77.0          22.0           5.0             57.0      48.0              324.0         143.0               76.0          67.0             27.0
  jonesja01w            0       117     6 46.0  2116.0    6       77    69.0   158.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  jonesla01w            0       118     0 47.0  2209.0    6       52    73.0   180.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  jonesme01w            0       119     1 51.0  2601.0    6       19    69.0   147.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
  jonesme01w            1       119     1 52.0  2704.0    6       19    69.0   147.0         948.0        352.0            52.0            87.0          63.0         29.0          2.0            60.0     86.0             323.0        153.0              47.0         32.0            14.0          948.0         352.0             52.0             87.0           63.0          29.0           2.0             60.0      86.0              323.0         153.0               47.0          32.0             14.0
  kingija01w            0       120     2  NaN     NaN    0        0     NaN     NaN           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN       NaN                NaN           NaN                NaN           NaN              NaN
