 playerID  career_year  tmID  playerID  tmID  age  age_sq  pos  college  height  weight  prev_minutes  prev_points  prev_oRebounds  prev_dRebounds  prev_assists  prev_steals  prev_blocks  prev_turnovers    prev_PF  prev_fgAttempted  prev_fgMade  prev_ftAttempted  prev_ftMade  prev_threeMade  roll3_minutes  roll3_points  roll3_oRebounds  roll3_dRebounds  roll3_assists  roll3_steals  roll3_blocks  roll3_turnovers   roll3_PF  roll3_fgAttempted  roll3_fgMade  roll3_ftAttempted  roll3_ftMade  roll3_threeMade
       21            0     7        21     7 41.0  1681.0    2       94    75.0     177    396.970339   134.766949       20.207627       40.985169     29.569915    15.692797     6.870763       29.449153  40.146186        116.241525    48.527542         39.830508    29.213983        8.497881     396.970339    134.766949        20.207627        40.985169      29.569915     15.692797      6.870763        29.449153  40.146186         116.241525     48.527542          39.830508     29.213983         8.497881
       22            0    18        22    18 49.0  2401.0    5       93    68.0     143    396.970339   134.766949       20.207627       40.985169     29.569915    15.692797     6.870763       29.449153  40.146186        116.241525    48.527542         39.830508    29.213983        8.497881     396.970339    134.766949        20.207627        40.985169      29.569915     15.692797      6.870763        29.449153  40.146186         116.241525     48.527542          39.830508     29.213983         8.497881
       22            1    18        22    18 50.0  2500.0    5       93    68.0     143    559.000000   144.000000        5.000000       36.000000     92.000000    12.000000     5.000000       28.000000  43.000000        104.000000    47.000000         43.000000    40.000000       10.000000     559.000000    144.000000         5.000000        36.000000      92.000000     12.000000      5.000000        28.000000  43.000000         104.000000     47.000000          43.000000     40.000000        10.000000
       22            2    18        22    18 51.0  2601.0    5       93    68.0     143   1205.000000   276.000000       10.000000       88.000000    171.000000    22.000000    10.000000       69.000000  89.000000        184.000000    75.000000         96.000000    88.000000       38.000000     882.000000    210.000000         7.500000        62.000000     131.500000     17.000000      7.500000        48.500000  66.000000         144.000000     61.000000          69.500000     64.000000        24.000000
       22            3    16        22    16 52.0  2704.0    5       93    68.0     143   1151.000000   306.000000       15.000000       54.000000    158.000000    27.000000    14.000000       67.000000 102.000000        198.000000    91.000000        104.000000    83.000000       41.000000     971.666667    242.000000        10.000000        59.333333     140.333333     20.333333      9.666667        54.666667  78.000000         162.000000     71.000000          81.000000     70.333333        29.666667
       23            0     3        23     3 44.0  1936.0    5       11    64.0     125    396.970339   134.766949       20.207627       40.985169     29.569915    15.692797     6.870763       29.449153  40.146186        116.241525    48.527542         39.830508    29.213983        8.497881     396.970339    134.766949        20.207627        40.985169      29.569915     15.692797      6.870763        29.449153  40.146186         116.241525     48.527542          39.830508     29.213983         8.497881
       23            1     3        23     3 45.0  2025.0    5       11    64.0     125    201.000000    47.000000        2.000000        9.000000     21.000000    17.000000     1.000000       18.000000  16.000000         48.000000    17.000000          6.000000     5.000000        8.000000     201.000000     47.000000         2.000000         9.000000      21.000000     17.000000      1.000000        18.000000  16.000000          48.000000     17.000000           6.000000      5.000000         8.000000
       23            2     3        23     3 46.0  2116.0    5       11    64.0     125    114.000000    21.000000        2.000000       10.000000     11.000000     5.000000     0.000000        8.000000   7.000000         20.000000     8.000000          0.000000     0.000000        5.000000     157.500000     34.000000         2.000000         9.500000      16.000000     11.000000      0.500000        13.000000  11.500000          34.000000     12.500000           3.000000      2.500000         6.500000
       24            0    11        24    11 41.0  1681.0    5       35    68.0     125    396.970339   134.766949       20.207627       40.985169     29.569915    15.692797     6.870763       29.449153  40.146186        116.241525    48.527542         39.830508    29.213983        8.497881     396.970339    134.766949        20.207627        40.985169      29.569915     15.692797      6.870763        29.449153  40.146186         116.241525     48.527542          39.830508     29.213983         8.497881
       24            1     8        24     8 42.0  1764.0    5       35    68.0     125    614.000000   251.000000       23.000000       33.000000     35.000000    46.000000     2.000000       50.000000  69.000000        251.000000    97.000000         56.000000    48.000000        9.000000     614.000000    251.000000        23.000000        33.000000      35.000000     46.000000      2.000000        50.000000  69.000000         251.000000     97.000000          56.000000     48.000000         9.000000
