playerID_raw  career_year  playerID  tmID  age  age_sq  pos  college  height  weight  prev_minutes  prev_points  prev_oRebounds  prev_dRebounds  prev_assists  prev_steals  prev_blocks  prev_turnovers  prev_PF  prev_fgAttempted  prev_fgMade  prev_ftAttempted  prev_ftMade  prev_threeMade  roll3_minutes  roll3_points  roll3_oRebounds  roll3_dRebounds  roll3_assists  roll3_steals  roll3_blocks  roll3_turnovers   roll3_PF  roll3_fgAttempted  roll3_fgMade  roll3_ftAttempted  roll3_ftMade  roll3_threeMade
  bauerca01w            0        21     0 49.0  2401.0    4       59    76.0   180.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  bauerca01w            1        21    17 50.0  2500.0    4       59    76.0   180.0         398.0         76.0            20.0            36.0          14.0          8.0          3.0            28.0     72.0              72.0         29.0              21.0         18.0             0.0     398.000000     76.000000        20.000000        36.000000      14.000000      8.000000      3.000000        28.000000  72.000000          72.000000     29.000000          21.000000     18.000000         0.000000
  bauerca01w            2        21    13 51.0  2601.0    4       59    76.0   180.0         102.0         15.0             8.0            10.0           3.0          2.0          1.0             6.0     12.0              17.0          5.0              10.0          5.0             0.0     250.000000     45.500000        14.000000        23.000000       8.500000      5.000000      2.000000        17.000000  42.000000          44.500000     17.000000          15.500000     11.500000         0.000000
  beardal01w            0        22    17 43.0  1849.0    7       23    71.0   160.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  berthlu01w            0        23     1 45.0  2025.0    4       68    74.0   188.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  berthlu01w            1        23     1 46.0  2116.0    4       68    74.0   188.0          16.0          8.0             3.0             1.0           0.0          0.0          0.0             0.0      5.0               7.0          3.0               4.0          2.0             0.0      16.000000      8.000000         3.000000         1.000000       0.000000      0.000000      0.000000         0.000000   5.000000           7.000000      3.000000           4.000000      2.000000         0.000000
  berthlu01w            2        23     4 47.0  2209.0    4       68    74.0   188.0         201.0         84.0            20.0            22.0           6.0         10.0          4.0            22.0     38.0              52.0         27.0              46.0         30.0             0.0     108.500000     46.000000        11.500000        11.500000       3.000000      5.000000      2.000000        11.000000  21.500000          29.500000     15.000000          25.000000     16.000000         0.000000
  beviltu01w            0        24    12  NaN     NaN    0        0     NaN     NaN           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  beviltu01w            1        24    12  NaN     NaN    0        0     NaN     NaN         796.0        153.0            19.0            76.0          89.0         41.0          6.0            66.0     93.0             112.0         40.0              72.0         56.0            17.0     796.000000    153.000000        19.000000        76.000000      89.000000     41.000000      6.000000        66.000000  93.000000         112.000000     40.000000          72.000000     56.000000        17.000000
  beviltu01w            2        24    12  NaN     NaN    0        0     NaN     NaN         788.0        153.0            27.0            61.0         103.0         59.0          6.0            52.0    102.0             119.0         39.0              71.0         52.0            23.0     792.000000    153.000000        23.000000        68.500000      96.000000     50.000000      6.000000        59.000000  97.500000         115.500000     39.500000          71.500000     54.000000        20.000000
